stop_id,shading,heat_vulnerability_index,heat_vulnerability_label,tree_canopy_pct,lst_median,shade_coverage,shade_sources
5223,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
5225,Unknown,7.072981,Moderate Vulnerability,0.254991,102.000000,Unknown,None
5226,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
5238,Unknown,9.615051,Most Vulnerable,0.156406,102.000000,Unknown,None
5246,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None
5248,Unknown,5.591428,Low Vulnerability,0.406369,99.000000,Unknown,None
5249,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
5250,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
5251,Unknown,6.957533,Moderate Vulnerability,0.440431,99.000000,Unknown,None
5252,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
5253,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
5254,Unknown,7.417570,Moderate Vulnerability,0.228079,102.000000,Unknown,None
5264,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
5265,Unknown,8.047136,Elevated Vulnerability,0.290515,100.000000,Unknown,None
5267,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
5268,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
5276,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5277,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5282,Unknown,7.935985,Elevated Vulnerability,0.420773,97.000000,Unknown,None
5283,Unknown,8.663226,Elevated Vulnerability,0.289104,100.000000,Unknown,None
5284,Unknown,8.663226,Elevated Vulnerability,0.289104,100.000000,Unknown,None
5285,Unknown,5.097880,Low Vulnerability,0.539542,97.000000,Unknown,None
5290,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
5292,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
5295,Unknown,7.072981,Moderate Vulnerability,0.254991,102.000000,Unknown,None
5296,Unknown,7.072981,Moderate Vulnerability,0.254991,102.000000,Unknown,None
5299,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5314,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5317,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5318,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5319,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5321,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5324,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5325,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5327,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5334,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5338,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5341,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5342,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5344,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5346,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5347,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5348,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5349,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5362,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5363,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5364,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5365,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5366,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5368,Unknown,6.982948,Moderate Vulnerability,0.170747,102.000000,Unknown,None
5369,Unknown,6.982948,Moderate Vulnerability,0.170747,102.000000,Unknown,None
5371,Unknown,6.982948,Moderate Vulnerability,0.170747,102.000000,Unknown,None
5372,Unknown,6.982948,Moderate Vulnerability,0.170747,102.000000,Unknown,None
5379,Unknown,4.341857,Low Vulnerability,0.479730,97.000000,Unknown,None
5380,Unknown,4.982756,Low Vulnerability,0.480291,99.000000,Unknown,None
5382,Unknown,7.232134,Moderate Vulnerability,0.239469,101.000000,Unknown,None
5383,Unknown,7.232134,Moderate Vulnerability,0.239469,101.000000,Unknown,None
5385,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5414,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5415,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5423,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5443,Unknown,6.884210,Moderate Vulnerability,0.268238,102.000000,Unknown,None
5446,Unknown,6.419145,Moderate Vulnerability,0.345393,101.000000,Unknown,None
5447,Unknown,6.419145,Moderate Vulnerability,0.345393,101.000000,Unknown,None
5448,Unknown,7.990267,Elevated Vulnerability,0.305496,103.000000,Unknown,None
5451,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5452,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5453,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5454,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5458,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5461,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5462,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5465,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5473,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5476,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5477,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5478,Unknown,7.990267,Elevated Vulnerability,0.305496,103.000000,Unknown,None
5479,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
5480,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
5484,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
5509,Unknown,5.389677,Low Vulnerability,0.405819,97.000000,Unknown,None
5510,Unknown,3.814418,Least Vulnerable,0.462426,96.000000,Unknown,None
5512,Unknown,3.814418,Least Vulnerable,0.462426,96.000000,Unknown,None
5514,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5515,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5516,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5517,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5518,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5519,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5520,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5521,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5523,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5524,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5525,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5526,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5527,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5529,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5531,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5532,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5533,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5534,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5535,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5536,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5537,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5538,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5539,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5540,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5541,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5542,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5545,Unknown,6.290887,Moderate Vulnerability,0.351766,97.000000,Unknown,None
5547,Unknown,6.290887,Moderate Vulnerability,0.351766,97.000000,Unknown,None
5550,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
5551,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
5552,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
5554,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
5556,Unknown,6.572753,Moderate Vulnerability,0.349806,99.000000,Unknown,None
5557,Unknown,6.572753,Moderate Vulnerability,0.349806,99.000000,Unknown,None
5559,Unknown,6.428424,Moderate Vulnerability,0.429994,97.000000,Unknown,None
5562,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5563,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5565,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5566,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5568,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5569,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5570,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5571,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5572,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5573,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5574,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5575,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5576,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5577,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5578,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5579,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5580,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5581,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5595,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5596,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5597,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5598,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5599,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5600,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5604,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5605,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5616,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5617,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5618,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5619,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5621,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5623,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5624,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5625,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5626,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5627,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5628,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5629,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5630,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5632,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5633,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5634,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5635,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5636,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5638,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5639,Unknown,5.843155,Low Vulnerability,0.176830,103.000000,Unknown,None
5640,Unknown,7.007723,Moderate Vulnerability,0.425545,97.000000,Unknown,None
5641,Unknown,7.007723,Moderate Vulnerability,0.425545,97.000000,Unknown,None
5643,Unknown,7.082135,Moderate Vulnerability,0.274304,102.000000,Unknown,None
5644,Unknown,5.101728,Low Vulnerability,0.269831,98.000000,Unknown,None
5645,Unknown,5.101728,Low Vulnerability,0.269831,98.000000,Unknown,None
5677,Unknown,6.219748,Moderate Vulnerability,0.301627,99.000000,Unknown,None
5680,Unknown,7.703222,Moderate Vulnerability,0.112427,104.000000,Unknown,None
5681,Unknown,5.362836,Low Vulnerability,0.320925,99.000000,Unknown,None
5685,Unknown,3.808668,Low Vulnerability,0.428872,99.000000,Unknown,None
5687,Unknown,4.621397,Low Vulnerability,0.283966,103.000000,Unknown,None
5695,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5697,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5698,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5699,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5701,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5702,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5703,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5704,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5705,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5706,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5707,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5714,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5715,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5716,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5717,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5718,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5719,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5720,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5721,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5722,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5723,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5724,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5725,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5732,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5733,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5741,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5742,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5743,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5744,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5745,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5747,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5748,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5749,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5750,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5751,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5752,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5754,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5755,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5756,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5758,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5759,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5761,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5763,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5764,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5765,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5767,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5769,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5770,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5771,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5773,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5774,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5775,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5776,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5777,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5778,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None
5779,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
5798,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5802,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5809,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5815,Unknown,3.717334,Low Vulnerability,0.700839,87.000000,Unknown,None
5816,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5821,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5828,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5835,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5853,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5863,Unknown,6.693801,Moderate Vulnerability,0.081994,104.000000,Unknown,None
5864,Unknown,6.693801,Moderate Vulnerability,0.081994,104.000000,Unknown,None
5870,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5871,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5883,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5884,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
5887,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5891,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5894,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5930,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5931,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5932,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5933,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5934,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5935,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5936,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5937,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5938,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5939,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5941,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5945,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5946,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5947,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5948,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5950,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5951,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5952,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5953,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5955,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5956,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5957,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
5958,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6007,Unknown,6.693801,Moderate Vulnerability,0.081994,104.000000,Unknown,None
6023,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6026,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6039,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6041,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6043,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6048,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6049,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6051,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6053,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6263,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6497,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6519,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6527,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
6550,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6555,Unknown,5.954626,Low Vulnerability,0.371176,98.000000,Unknown,None
6575,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6576,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6577,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6593,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None
6597,Unknown,7.993709,Moderate Vulnerability,0.180105,102.000000,Unknown,None
6599,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
6601,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
6603,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
6606,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
6608,Unknown,6.008780,Low Vulnerability,0.489676,98.000000,Unknown,None
6610,Unknown,7.993709,Moderate Vulnerability,0.180105,102.000000,Unknown,None
6611,Unknown,7.993709,Moderate Vulnerability,0.180105,102.000000,Unknown,None
6614,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None
6615,Unknown,6.249971,Moderate Vulnerability,0.452287,97.000000,Unknown,None
6622,Unknown,5.089086,Low Vulnerability,0.543349,96.000000,Unknown,None
6624,Unknown,5.089086,Low Vulnerability,0.543349,96.000000,Unknown,None
6625,Unknown,5.089086,Low Vulnerability,0.543349,96.000000,Unknown,None
6626,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None
6627,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None
6629,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None
6643,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6644,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
6647,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6651,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6666,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6669,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6679,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6690,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
6691,Unknown,5.028071,Low Vulnerability,0.083622,102.000000,Unknown,None
6692,Unknown,5.139631,Low Vulnerability,0.083925,102.000000,Unknown,None
6693,Unknown,5.139631,Low Vulnerability,0.083925,102.000000,Unknown,None
6694,Unknown,5.139631,Low Vulnerability,0.083925,102.000000,Unknown,None
6695,Unknown,5.139631,Low Vulnerability,0.083925,102.000000,Unknown,None
6698,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None
6699,Unknown,6.693801,Moderate Vulnerability,0.081994,104.000000,Unknown,None
6700,Unknown,6.693801,Moderate Vulnerability,0.081994,104.000000,Unknown,None
6701,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
6763,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6764,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6768,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
6770,Unknown,5.265192,Low Vulnerability,0.434252,98.000000,Unknown,None
6771,Unknown,5.265192,Low Vulnerability,0.434252,98.000000,Unknown,None
6781,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None
6820,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6821,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6832,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None
6833,Unknown,5.364192,Low Vulnerability,0.318475,95.000000,Unknown,None
6876,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6877,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6891,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6892,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6898,Unknown,5.442108,Low Vulnerability,0.408495,99.000000,Unknown,None
6899,Unknown,5.442108,Low Vulnerability,0.408495,99.000000,Unknown,None
6901,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6902,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6907,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6912,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6914,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6916,Unknown,5.442108,Low Vulnerability,0.408495,99.000000,Unknown,None
6917,Unknown,5.442108,Low Vulnerability,0.408495,99.000000,Unknown,None
6918,Unknown,4.404019,Low Vulnerability,0.515109,96.000000,Unknown,None
6920,Unknown,6.265869,Moderate Vulnerability,0.303981,100.000000,Unknown,None
6923,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6927,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None
6930,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6931,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6941,Unknown,5.960416,Low Vulnerability,0.291769,103.000000,Unknown,None
6946,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6947,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
6952,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
