stop_id,stop_name,stop_lat,stop_lon,agency,routes,municipality,shading,shade_coverage,shade_sources,review_status,confidence,ridership,priority_score,heat_vulnerability_label,stop_code,nearby_destinations,tree_canopy_pct,heat_vulnerability_index,lst_median
1234,Hillsborough Av @4427 Hesperides St,27.996309,-82.519859,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,1234,,,,
7333,Hillsborough Ave @ 59th St,27.99602,-82.389158,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7333,,,,
1241,Hillsborough Ave @ Benjamin Rd,27.996469,-82.540496,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1241,,,,
6781,Hillsborough Loop Dr @ Brown Pelican Ave,27.8561,-82.488621,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6781,,0.318475,5.364192,95.0
7472,Hillsborough Loop Dr @Brown Pelican Ave,27.855638,-82.48942,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7472,,0.318475,5.364192,95.0
1316,HillsboroughAv@SuncoastC,27.996031,-82.375938,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1316,,,,
8131,Himes Av & St Conrad St,27.963753,-82.50122,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,8131,,0.268238,6.88421,102.0
5447,Himes Av @ 5223,27.99265,-82.50098,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5447,,0.345393,6.419145,101.0
5479,Himes Av @ 5223,27.992708,-82.50114,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5479,,0.26142,6.719151,100.0
6952,Himes Av @ Aileen St,27.968037,-82.501537,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,6952,,0.26142,6.719151,100.0
5448,Himes Av @ Ashley Square Apts,27.998341,-82.50082,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,5448,,0.305496,7.990267,103.0
6947,Himes Av @ Busch Blvd,28.035923,-82.500553,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6947,,,,
5473,Himes Av @ Busch Blvd S,28.035443,-82.500705,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5473,,,,
1035,Himes Av @ Columbus Dr,27.967159,-82.501354,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1035,,0.21291,7.652022,103.0
6946,Himes Av @ Colwell Av,28.034157,-82.500663,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,6946,,,,
5477,Himes Av @ Coopers Pond Apts,28.005405,-82.500946,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5477,,,,
5478,Himes Av @ Courtney Apts,27.998794,-82.500982,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,5478,,0.305496,7.990267,103.0
1053,Himes Av @ Hamilton St,28.014325,-82.500679,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1053,,,,
5221,Himes Av @ Heiter St,27.974951,-82.501522,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5221,,0.26142,6.719151,100.0
1046,Himes Av @ Hillsborough Av,27.99564,-82.500879,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1046,,0.345393,6.419145,101.0
1081,Himes Av @ Hillsborough Av,27.996249,-82.501021,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,1081,,0.305496,7.990267,103.0
1082,Himes Av @ Hillsborough Av,27.995751,-82.501051,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1082,,0.26142,6.719151,100.0
4065,Himes Av @ Hillsborough Av,27.996765,-82.500829,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,4065,,0.305496,7.990267,103.0
1064,Himes Av @ Humphrey St,28.028475,-82.500805,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1064,,,,
5451,Himes Av @ Humphrey St,28.029212,-82.500649,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5451,,,,
1047,Himes Av @ Idlewild Av,28.001728,-82.500792,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1047,,,,
1078,Himes Av @ Idlewild Av,28.002036,-82.500964,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1078,,,,
1061,Himes Av @ Kenyon Av,28.032472,-82.500642,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1061,,,,
1065,Himes Av @ Kenyon Av,28.032529,-82.500801,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1065,,,,
1049,Himes Av @ Lambright St,28.006863,-82.500755,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1049,,,,
1077,Himes Av @ Lambright St,28.007515,-82.500928,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1077,,,,
1037,Himes Av @ Leroy St,27.972087,-82.501361,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1037,,0.203629,7.42159,104.0
5267,Himes Av @ Leroy St,27.972154,-82.501551,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5267,,0.26142,6.719151,100.0
1085,Himes Av @ M L King Blvd,27.982586,-82.501429,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1085,,0.26142,6.719151,100.0
1088,Himes Av @ M L King Jr Blvd,27.980952,-82.501567,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1088,,0.26142,6.719151,100.0
5446,Himes Av @ New Orleans Av,27.990236,-82.501031,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5446,,0.345393,6.419145,101.0
5480,Himes Av @ New Orleans Av,27.989986,-82.501293,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5480,,0.26142,6.719151,100.0
5220,Himes Av @ Ohio Av,27.97719,-82.501546,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5220,,0.26142,6.719151,100.0
7596,Himes Av @ Ohio Av @ Bus Bay,27.97771,-82.501301,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7596,,0.253834,7.499257,103.0
1056,Himes Av @ Sitka St,28.021343,-82.500623,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1056,,,,
5476,Himes Av @ Sitka St,28.021615,-82.500806,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,5476,,,,
1051,Himes Av @ Sligh Av,28.010712,-82.500717,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1051,,,,
1075,Himes Av @ Sligh Av,28.010865,-82.500889,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1075,,,,
1097,Himes Av @ Spruce St,27.959659,-82.501514,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,1097,,0.13794,6.215726,103.0
6954,Himes Av @ St Conrad St,27.964147,-82.501472,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6954,,0.13794,6.215726,103.0
6953,Himes Av @ St Joseph St,27.966027,-82.501566,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6953,,0.13794,6.215726,103.0
1048,Himes Av @ Sunrise Villas Ct,28.005061,-82.500764,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1048,,,,
1038,Himes Av @ Tampa Bay Blvd,27.973689,-82.501372,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1038,,0.203629,7.42159,104.0
1055,Himes Av @ Townhouse Ct,28.018708,-82.500652,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1055,,,,
1071,Himes Av @ Townhouse Ct,28.01888,-82.500824,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1071,,,,
7599,Himes Av @ W Hamilton Av,28.014261,-82.500872,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7599,,,,
5443,Himes Av @ Walnut St,27.960574,-82.501342,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,5443,,0.268238,6.88421,102.0
1058,Himes Av @ Waters Av,28.025264,-82.500657,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1058,,,,
1068,Himes Av @ Waters Av,28.025735,-82.500801,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,1068,,,,
1086,Himes Ave @ M L King Jr Blvd,27.981914,-82.501212,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,1086,,0.311446,7.163068,101.0
4616,Holly Dr @ 50th St,28.066222,-82.403084,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4616,,0.488594,5.235708,94.0
6644,Holly Dr @ Health Dr,28.065934,-82.423158,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6644,,0.488594,5.235708,94.0
4614,Holly Dr @ Holly G Apts,28.065679,-82.409619,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4614,,0.488594,5.235708,94.0
4603,Holly Dr @ Holly K Apts,28.065791,-82.410021,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4603,,0.488594,5.235708,94.0
3113,Holly Dr @ Pine Dr @ Crosswalk,28.065757,-82.424618,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3113,,0.488594,5.235708,94.0
6964,Holly Dr @ Pine Dr @ Crosswalk,28.065986,-82.424493,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6964,,0.488594,5.235708,94.0
4213,Holly Dr @ USF Genshaft Dr,28.065618,-82.407467,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4213,,0.488594,5.235708,94.0
4217,Holly Dr @ USF Genshaft Dr,28.06579,-82.407325,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4217,,0.488594,5.235708,94.0
3116,Holly Dr @ USF Laurel Dr,28.065944,-82.419168,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3116,,0.488594,5.235708,94.0
8144,Holly Dr @ USF Laurel Dr,28.066161,-82.419215,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8144,,0.488594,5.235708,94.0
3110,Holly Dr @ USF Magnolia Dr,28.066134,-82.421069,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3110,,0.488594,5.235708,94.0
3114,Holly Dr @ USF Magnolia Dr,28.065891,-82.420902,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3114,,0.488594,5.235708,94.0
8141,Holly Dr @ USF Marshall Center,28.064797,-82.414704,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8141,,0.488594,5.235708,94.0
8142,Holly Dr @ USF Marshall Center,28.065013,-82.414186,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8142,,0.488594,5.235708,94.0
4219,Holly Dr @ USF Myrtle Dr,28.065809,-82.412019,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4219,,0.488594,5.235708,94.0
4613,Holly Dr @ USF Myrtle Dr,28.06561,-82.411441,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4613,,0.488594,5.235708,94.0
8140,Holly Dr @ USF School of Music,28.065441,-82.417984,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8140,,0.488594,5.235708,94.0
8143,Holly Dr @ USF School of Music,28.064994,-82.416573,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,8143,,0.488594,5.235708,94.0
3309,Howard Av @ Beach St,27.962927,-82.482813,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,3309,,0.269202,8.085081,103.0
4659,Howard Av @ Dewey St,27.97101,-82.48276,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,4659,,0.253834,7.499257,103.0
3303,Howard Av @ Horatio St,27.939633,-82.48291,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3303,,0.196956,5.3163,103.0
3322,Howard Av @ Mississippi Av,27.928899,-82.483287,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3322,,0.380874,5.459141,101.0
3298,Howard Av @ Morrison Av,27.933592,-82.482947,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,3298,,0.55624,2.74631,98.0
3325,Howard Av @ Palm Dr,27.927197,-82.483298,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3325,,0.379424,4.659452,99.0
3301,Howard Av @ Swann Av,27.937179,-82.482898,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3301,,0.428872,3.808668,99.0
3316,Howard Av @ Swann Av,27.936727,-82.483071,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3316,,0.428872,3.808668,99.0
3307,Howard Av @ Walnut St,27.959921,-82.482848,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,3307,,0.185491,8.396594,103.0
3320,Howard Av @ Watrous Av,27.932097,-82.483169,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,3320,,0.55624,2.74631,98.0
3319,Howard Av@ Morrison,27.933374,-82.483139,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,3319,,0.55624,2.74631,98.0
7985,Howard Ave @ Carmen St,27.949388,-82.482935,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7985,,0.183996,5.810642,102.0
3294,Howard Ave @ De Soto Ave,27.928636,-82.483151,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,3294,,0.439366,3.869941,99.0
7986,Howard Ave @ Green St,27.956281,-82.482888,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Elevated Vulnerability,7986,,0.185491,8.396594,103.0
7485,Howard Ave @ Kathleen St,27.967052,-82.482734,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,7485,,0.270628,6.677978,103.0
7984,Howard Ave @ Kennedy Blvd,27.944271,-82.482922,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7984,,0.196956,5.3163,103.0
3305,Howard Ave @ Platt St,27.941843,-82.482931,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,3305,,0.196956,5.3163,103.0
3297,Howard Ave @ Watrous Ave,27.932283,-82.48298,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,3297,,0.483484,2.748507,98.0
6691,HSBC Station #9,27.941915,-82.451974,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,6691,,0.083622,5.028071,102.0
3329,Hyde Park Av @ Azeele St,27.940618,-82.464031,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,3329,,0.269972,7.406875,102.0
3328,Hyde Park Ave @ Platt St,27.941886,-82.464001,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,3328,,0.269972,7.406875,102.0
2272,Idaho St @ Kissimmee St,27.859648,-82.528483,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2272,,0.523692,3.229042,92.0
2276,Idaho St @ O'Brien St,27.859676,-82.532537,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2276,,0.523692,3.229042,92.0
7095,Ingraham St @ Kissimmee St,27.862099,-82.529019,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,7095,,0.523692,3.229042,92.0
2268,Interbay Blvd @ Fitzgerald St,27.865861,-82.526333,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2268,,0.440022,3.817485,95.0
2168,Interbay Blvd @ Manhattan Ave,27.865968,-82.519042,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2168,,0.440022,3.817485,95.0
2265,Interbay Blvd @ Trask St,27.865974,-82.522439,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2265,,0.440022,3.817485,95.0
2270,Interbay Blvd @ Trask St,27.865836,-82.522732,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2270,,0.440022,3.817485,95.0
2267,Interbay Blvd @ Westshore Blvd,27.86601,-82.526837,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Least Vulnerable,2267,,0.440022,3.817485,95.0
6970,International Plaza,27.962767,-82.517985,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Moderate Vulnerability,6970,,0.26142,6.719151,100.0
4333,J C Handly Park PnR,27.899361,-82.295315,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,4333,,,,
4409,Jackson St @ Marion St,27.947539,-82.455771,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,4409,,0.083622,5.028071,102.0
7828,Jackson St @ Pierce St,27.948101,-82.454131,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Low Vulnerability,7828,,0.083622,5.028071,102.0
7710,Kelly Rd @ Dosina Lane,27.982852,-82.565062,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7710,,,,
3200,Kelly Rd @ Hillsborough Ave,27.996305,-82.564795,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3200,,,,
3201,Kelly Rd @ Hillsborough Ave,27.996131,-82.564897,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3201,,,,
3198,Kelly Rd @ New Orleans St,27.991085,-82.56479,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3198,,,,
3203,Kelly Rd @ New Orleans St,27.991353,-82.564913,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3203,,,,
3196,Kelly Rd @ Swindon Rd,27.986239,-82.564834,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,3196,,,,
7133,Kelly Rd @ Swindon Rd,27.986257,-82.565016,Hillsborough Area Regional Transit (HART),,,Needs Review,Needs Review,,Unlabeled,,,50.0,Unknown,7133,,,,
